source_file,entity,entity_type,start_position,end_position,context
louvre_cleaned_2.txt,Iqbal,PERSON,51796,51801,"dian. ISSN 1756-3224. Retrieved 23 July 2019. - ^ Iqbal, Nosheen; Jonze, Tim (22 January 2020). ""In pictu"
louvre_cleaned_2.txt,Nosheen,PERSON,51803,51810,"SSN 1756-3224. Retrieved 23 July 2019. - ^ Iqbal, Nosheen; Jonze, Tim (22 January 2020). ""In pictures: The "
louvre_cleaned_2.txt,Jonze,PERSON,51812,51817,"3224. Retrieved 23 July 2019. - ^ Iqbal, Nosheen; Jonze, Tim (22 January 2020). ""In pictures: The greates"
louvre_cleaned_2.txt,Tim,PERSON,51819,51822,"etrieved 23 July 2019. - ^ Iqbal, Nosheen; Jonze, Tim (22 January 2020). ""In pictures: The greatest art"
louvre_cleaned_2.txt,22 January 2020,DATE,51824,51839,"ved 23 July 2019. - ^ Iqbal, Nosheen; Jonze, Tim (22 January 2020). ""In pictures: The greatest art heists in histor"
louvre_cleaned_2.txt,17 April 2021,DATE,51933,51946,"history"". The Guardian. ISSN 0261-3077. Retrieved 17 April 2021. - ^ a b Scotti, R. A. (2010). The Lost Mona Lisa"
louvre_cleaned_2.txt,2010,DATE,51971,51975,". Retrieved 17 April 2021. - ^ a b Scotti, R. A. (2010). The Lost Mona Lisa: The Extraordinary True Stor"
louvre_cleaned_2.txt,The Extraordinary True Story Of The Greatest Art Theft In History,ORG,51998,52063,"- ^ a b Scotti, R. A. (2010). The Lost Mona Lisa: The Extraordinary True Story of the Greatest Art Theft in History (reprinted ed.). Bantam Books. ISBN 978-0-553-818"
louvre_cleaned_2.txt,Bantam Books,PERSON,52081,52093,"he Greatest Art Theft in History (reprinted ed.). Bantam Books. ISBN 978-0-553-81830-7. - ^ ""Noah Charney, Chron"
louvre_cleaned_2.txt,Noah Charney,WORK_OF_ART,52124,52136," ed.). Bantam Books. ISBN 978-0-553-81830-7. - ^ ""Noah Charney, Chronology of the Mona Lisa: History and Thefts,"
louvre_cleaned_2.txt,"The Secret History Of Art, Blouin Artinfo Blogs",WORK_OF_ART,52187,52234," Chronology of the Mona Lisa: History and Thefts, The Secret History of Art, Blouin Artinfo Blogs"". Archived from the original on 27 October 2015. "
louvre_cleaned_2.txt,27 October 2015,DATE,52267,52282,"uin Artinfo Blogs"". Archived from the original on 27 October 2015. Retrieved 25 October 2015. - ^ Nilsson, Jeff (7 "
louvre_cleaned_2.txt,25 October 2015,DATE,52294,52309,"d from the original on 27 October 2015. Retrieved 25 October 2015. - ^ Nilsson, Jeff (7 December 2013). ""100 Years "
louvre_cleaned_2.txt,Nilsson,ORG,52315,52322,"n 27 October 2015. Retrieved 25 October 2015. - ^ Nilsson, Jeff (7 December 2013). ""100 Years Ago: The Mast"
louvre_cleaned_2.txt,Jeff,PERSON,52324,52328,"ber 2015. Retrieved 25 October 2015. - ^ Nilsson, Jeff (7 December 2013). ""100 Years Ago: The Mastermind"
louvre_cleaned_2.txt,7 December 2013,DATE,52330,52345,"15. Retrieved 25 October 2015. - ^ Nilsson, Jeff (7 December 2013). ""100 Years Ago: The Mastermind Behind the Mona "
louvre_cleaned_2.txt,Lisa Heist,PERSON,52395,52405,"). ""100 Years Ago: The Mastermind Behind the Mona Lisa Heist | The Saturday Evening Post"". Saturday Evening Po"
louvre_cleaned_2.txt,Noah,PERSON,52496,52500,"vening Post. Retrieved 23 July 2019. - ^ Charney, Noah (12 November 2013). ""Did the Nazis steal the Mona"
louvre_cleaned_2.txt,12 November 2013,DATE,52502,52518," Post. Retrieved 23 July 2019. - ^ Charney, Noah (12 November 2013). ""Did the Nazis steal the Mona Lisa?"". The Guard"
louvre_cleaned_2.txt,"Guenfoud, Ibtissem",ORG,52593,52611,"he Mona Lisa?"". The Guardian. ISSN 1756-3224. - ^ Guenfoud, Ibtissem (17 July 2019). ""'Mona Lisa' relocated within Lou"
louvre_cleaned_2.txt,17 July 2019,DATE,52613,52625,"Guardian. ISSN 1756-3224. - ^ Guenfoud, Ibtissem (17 July 2019). ""'Mona Lisa' relocated within Louvre for 1st ti"
louvre_cleaned_2.txt,Abc News,ORG,52691,52699,"relocated within Louvre for 1st time since 2005"". ABC News. Retrieved 23 July 2019. - ^ ""Mona FAQ"". Mona Lis"
louvre_cleaned_2.txt,Mona Lisa Mania,PERSON,52741,52756,"ABC News. Retrieved 23 July 2019. - ^ ""Mona FAQ"". Mona Lisa Mania. Archived from the original on 1 June 2009. Retri"
louvre_cleaned_2.txt,1 June 2009,DATE,52788,52799,""". Mona Lisa Mania. Archived from the original on 1 June 2009. Retrieved 7 January 2010. - ^ ""Tourist Damages t"
louvre_cleaned_2.txt,7 January 2010,DATE,52811,52825,"hived from the original on 1 June 2009. Retrieved 7 January 2010. - ^ ""Tourist Damages the 'Mona Lisa'; Stone Brea"
louvre_cleaned_2.txt,Stone Breaks Glass,ORG,52865,52883,"nuary 2010. - ^ ""Tourist Damages the 'Mona Lisa'; Stone Breaks Glass in Louvre--Paint Slightly Chipped Tourist Damages"
louvre_cleaned_2.txt,Louve Painting Portrait,PERSON,52934,52957,"in Louvre--Paint Slightly Chipped Tourist Damages Louve Painting Portrait Deemed Uriceless"". The New York Times. 31 Decembe"
louvre_cleaned_2.txt,Deemed Uriceless,PERSON,52958,52974,"y Chipped Tourist Damages Louve Painting Portrait Deemed Uriceless"". The New York Times. 31 December 1956. p. 1. ISS"
louvre_cleaned_2.txt,31 December 1956,DATE,52997,53013,"g Portrait Deemed Uriceless"". The New York Times. 31 December 1956. p. 1. ISSN 1553-8095. Retrieved 5 December 2024."
louvre_cleaned_2.txt,Undamaged After Woman'S,ORG,53096,53119," 5 December 2024. - ^ ""'Mona Lisa' Still Smiling, Undamaged After Woman's Spray Attack in Tokyo"". Sarasota Herald-Tribune. "
louvre_cleaned_2.txt,Spray Attack,PERSON,53120,53132,"Mona Lisa' Still Smiling, Undamaged After Woman's Spray Attack in Tokyo"". Sarasota Herald-Tribune. 21 April 1974"
louvre_cleaned_2.txt,Sarasota Herald-Tribune,PERSON,53144,53167,", Undamaged After Woman's Spray Attack in Tokyo"". Sarasota Herald-Tribune. 21 April 1974. Retrieved 9 October 2012. - ^ ""Mo"
louvre_cleaned_2.txt,9 October 2012,DATE,53194,53208,"Sarasota Herald-Tribune. 21 April 1974. Retrieved 9 October 2012. - ^ ""Mona Lisa attacked by Russian woman"". Xinhu"
louvre_cleaned_2.txt,Xinhua News Agency,ORG,53253,53271," 2012. - ^ ""Mona Lisa attacked by Russian woman"". Xinhua News Agency. 12 August 2009. Archived from the original on 2 "
louvre_cleaned_2.txt,12 August 2009,DATE,53273,53287,"a attacked by Russian woman"". Xinhua News Agency. 12 August 2009. Archived from the original on 2 March 2012. Retr"
louvre_cleaned_2.txt,2 March 2012,DATE,53319,53331,"cy. 12 August 2009. Archived from the original on 2 March 2012. Retrieved 12 August 2009. - ^ ""Russian tourist h"
louvre_cleaned_2.txt,Hurls Mug,PERSON,53380,53389,"2. Retrieved 12 August 2009. - ^ ""Russian tourist hurls mug at Mona Lisa in Louvre"". Deseret. Associated Pres"
louvre_cleaned_2.txt,Associated Press,ORG,53424,53440,"urist hurls mug at Mona Lisa in Louvre"". Deseret. Associated Press. 11 August 2009. Retrieved 5 December 2024. - ^ """
louvre_cleaned_2.txt,11 August 2009,DATE,53442,53456," Mona Lisa in Louvre"". Deseret. Associated Press. 11 August 2009. Retrieved 5 December 2024. - ^ ""Man in wig throw"
louvre_cleaned_2.txt,May 2022,DATE,53576,53584,"ecting Mona Lisa"". ABC News. Associated Press. 30 May 2022. Retrieved 30 May 2022. - ^ Hummel, Tassilo (30 M"
louvre_cleaned_2.txt,30 May 2022,DATE,53596,53607,"BC News. Associated Press. 30 May 2022. Retrieved 30 May 2022. - ^ Hummel, Tassilo (30 May 2022). Stonestreet, "
louvre_cleaned_2.txt,Hummel,ORG,53613,53619,"ed Press. 30 May 2022. Retrieved 30 May 2022. - ^ Hummel, Tassilo (30 May 2022). Stonestreet, John (ed.). "
louvre_cleaned_2.txt,Tassilo,PERSON,53621,53628,". 30 May 2022. Retrieved 30 May 2022. - ^ Hummel, Tassilo (30 May 2022). Stonestreet, John (ed.). ""Mona Lis"
louvre_cleaned_2.txt,7 June 2022,DATE,53881,53892," Guardian. 30 May 2022. ISSN 1756-3224. Retrieved 7 June 2022. - ^ Palumbo, Jacqui (31 May 2022). ""The 'Mona Li"
louvre_cleaned_2.txt,"Palumbo, Jacqui",ORG,53898,53913," 2022. ISSN 1756-3224. Retrieved 7 June 2022. - ^ Palumbo, Jacqui (31 May 2022). ""The 'Mona Lisa' has been caked in"
louvre_cleaned_2.txt,31 May 2022,DATE,53915,53926,"3224. Retrieved 7 June 2022. - ^ Palumbo, Jacqui (31 May 2022). ""The 'Mona Lisa' has been caked in attempted va"
louvre_cleaned_2.txt,Cnn,ORG,53992,53995,"sa' has been caked in attempted vandalism stunt"". CNN. Retrieved 31 May 2022. - ^ ""Environmental activi"
louvre_cleaned_2.txt,Louvre Museum,ORG,54087,54100,"l activists hurl soup at the Mona Lisa in Paris's Louvre Museum"". France 24. 28 January 2024. Retrieved 28 Januar"
louvre_cleaned_2.txt,24. 28 January 2024,DATE,54110,54129,"t the Mona Lisa in Paris's Louvre Museum"". France 24. 28 January 2024. Retrieved 28 January 2024. - ^ ""Hidden portrait "
louvre_cleaned_2.txt,Bbc News,ORG,54228,54236," 'found under Mona Lisa', says French scientist"". BBC News. 8 December 2015. Archived from the original on 8"
louvre_cleaned_2.txt,8 December 2015,DATE,54238,54253,"der Mona Lisa', says French scientist"". BBC News. 8 December 2015. Archived from the original on 8 December 2015. R"
louvre_cleaned_2.txt,Vinci Editions,ORG,54412,54426,"umiere on the Mona Lisa: Hidden portraits. Paris: Vinci Editions. ISBN 978-2-9548-2584-7. - ^ McAloon, Jonathan (1"
louvre_cleaned_2.txt,Mcaloon,PERSON,54456,54463,"aris: Vinci Editions. ISBN 978-2-9548-2584-7. - ^ McAloon, Jonathan (10 December 2015). ""The Missing Mona L"
louvre_cleaned_2.txt,10 December 2015,DATE,54475,54491,"s. ISBN 978-2-9548-2584-7. - ^ McAloon, Jonathan (10 December 2015). ""The Missing Mona Lisa"". Apollo. Archived from "
louvre_cleaned_2.txt,The Missing Mona Lisa,WORK_OF_ART,54495,54516,"584-7. - ^ McAloon, Jonathan (10 December 2015). ""The Missing Mona Lisa"". Apollo. Archived from the original on 15 Decemb"
louvre_cleaned_2.txt,Apollo,ORG,54519,54525,"than (10 December 2015). ""The Missing Mona Lisa"". Apollo. Archived from the original on 15 December 2015. "
louvre_cleaned_2.txt,15 December 2015,DATE,54557,54573,"Mona Lisa"". Apollo. Archived from the original on 15 December 2015. - ^ ""Secret Portrait Hidden Under Mona Lisa, Cla"
louvre_cleaned_2.txt,Secret Portrait Hidden Under Mona Lisa,WORK_OF_ART,54580,54618,"hived from the original on 15 December 2015. - ^ ""Secret Portrait Hidden Under Mona Lisa, Claims French Scientist"". Newsweek. 8 December 2"
louvre_cleaned_2.txt,Newsweek,ORG,54646,54654,"Hidden Under Mona Lisa, Claims French Scientist"". Newsweek. 8 December 2015. Archived from the original on 8"
louvre_cleaned_2.txt,Lomazzo,PERSON,54751,54758,"n 8 December 2015. Retrieved 8 December 2015. - ^ Lomazzo, Gian Paolo (1584). Treatise on the art of painti"
louvre_cleaned_2.txt,Gian Paolo,PERSON,54760,54770,"ber 2015. Retrieved 8 December 2015. - ^ Lomazzo, Gian Paolo (1584). Treatise on the art of painting. Milan. -"
louvre_cleaned_2.txt,1584,DATE,54772,54776,"trieved 8 December 2015. - ^ Lomazzo, Gian Paolo (1584). Treatise on the art of painting. Milan. - ^ Cot"
louvre_cleaned_2.txt,Milan,GPE,54812,54817,"an Paolo (1584). Treatise on the art of painting. Milan. - ^ Cotte, Pascal; Simonot, Lionel (September 20"
louvre_cleaned_2.txt,Lionel,ORG,54847,54853,"t of painting. Milan. - ^ Cotte, Pascal; Simonot, Lionel (September 2020). ""Mona Lisa's spolvero revealed"""
louvre_cleaned_2.txt,September 2020,DATE,54855,54869,"nting. Milan. - ^ Cotte, Pascal; Simonot, Lionel (September 2020). ""Mona Lisa's spolvero revealed"". Journal of Cul"
louvre_cleaned_2.txt,Journal Of Cultural Heritage,ORG,54905,54933,"September 2020). ""Mona Lisa's spolvero revealed"". Journal of Cultural Heritage. 45: 1–9. doi:10.1016/j.culher.2020.08.004. - ^ K"
louvre_cleaned_2.txt,Doi:10.1016,PERSON,54944,54955,"revealed"". Journal of Cultural Heritage. 45: 1–9. doi:10.1016/j.culher.2020.08.004. - ^ Kalb, Claudia (1 May 20"
louvre_cleaned_2.txt,Kalb,GPE,54982,54986,"e. 45: 1–9. doi:10.1016/j.culher.2020.08.004. - ^ Kalb, Claudia (1 May 2019). ""Why Leonardo da Vinci's b"
louvre_cleaned_2.txt,Claudia,GPE,54988,54995," 1–9. doi:10.1016/j.culher.2020.08.004. - ^ Kalb, Claudia (1 May 2019). ""Why Leonardo da Vinci's brilliance"
louvre_cleaned_2.txt,1 May 2019,DATE,54997,55007,":10.1016/j.culher.2020.08.004. - ^ Kalb, Claudia (1 May 2019). ""Why Leonardo da Vinci's brilliance endures, 50"
louvre_cleaned_2.txt,500 Years,DATE,55055,55064,"19). ""Why Leonardo da Vinci's brilliance endures, 500 years after his death"". National Geographic. Archived f"
louvre_cleaned_2.txt,National Geographic,ORG,55083,55102,"s brilliance endures, 500 years after his death"". National Geographic. Archived from the original on 15 April 2019. Ret"
louvre_cleaned_2.txt,15 April 2019,DATE,55134,55147,"ational Geographic. Archived from the original on 15 April 2019. Retrieved 21 August 2020. - ^ ""Ageing Mona Lisa "
louvre_cleaned_2.txt,26 April 2004,DATE,55224,55237," - ^ ""Ageing Mona Lisa worries Louvre"". BBC News. 26 April 2004. Archived from the original on 16 August 2009. Re"
louvre_cleaned_2.txt,16 August 2009,DATE,55269,55283,"ews. 26 April 2004. Archived from the original on 16 August 2009. Retrieved 24 October 2009. - ^ Bramly, Serge (19"
louvre_cleaned_2.txt,"Bramly, Serge",ORG,55316,55329,"on 16 August 2009. Retrieved 24 October 2009. - ^ Bramly, Serge (1996). Mona Lisa. Thames and Hudson. ISBN 978-0-"
louvre_cleaned_2.txt,1996,DATE,55331,55335,"09. Retrieved 24 October 2009. - ^ Bramly, Serge (1996). Mona Lisa. Thames and Hudson. ISBN 978-0-500-23"
louvre_cleaned_2.txt,Lisa Story,PERSON,55442,55452,"- ^ Sassoon, Donald (2006). Leonardo and the Mona Lisa Story: The History of a Painting Told in Pictures. Alle"
louvre_cleaned_2.txt,Allen & Unwin,ORG,55498,55511,"tory: The History of a Painting Told in Pictures. Allen & Unwin. ISBN 978-1-74114-902-9. - ^ ""Biographical index "
louvre_cleaned_2.txt,Pastellists.Com,ORG,55588,55603," ^ ""Biographical index of collectors of pastels"". Pastellists.com. Archived from the original on 15 June 2013. Retr"
louvre_cleaned_2.txt,15 June 2013,DATE,55635,55647,""". Pastellists.com. Archived from the original on 15 June 2013. Retrieved 3 June 2013. - ^ ""Mona Lisa gains new "
louvre_cleaned_2.txt,6 April 2005,DATE,55716,55728,"2013. - ^ ""Mona Lisa gains new Louvre home"". BBC. 6 April 2005. Archived from the original on 1 February 2008. R"
louvre_cleaned_2.txt,1 February 2008,DATE,55760,55775," BBC. 6 April 2005. Archived from the original on 1 February 2008. Retrieved 27 April 2008. - ^ Fontoynont, Marc et"
louvre_cleaned_2.txt,Fontoynont,GPE,55806,55816," on 1 February 2008. Retrieved 27 April 2008. - ^ Fontoynont, Marc et al. ""Lighting Mona Lisa with LEDs Archiv"
louvre_cleaned_2.txt,Marc Et Al,PERSON,55818,55828,"ry 2008. Retrieved 27 April 2008. - ^ Fontoynont, Marc et al. ""Lighting Mona Lisa with LEDs Archived 8 March 2"
louvre_cleaned_2.txt,Lighting Mona Lisa,WORK_OF_ART,55831,55849,"ieved 27 April 2008. - ^ Fontoynont, Marc et al. ""Lighting Mona Lisa with LEDs Archived 8 March 2014 at the Wayback Ma"
louvre_cleaned_2.txt,8 March 2014,DATE,55869,55881,"arc et al. ""Lighting Mona Lisa with LEDs Archived 8 March 2014 at the Wayback Machine"" Note Archived 29 August 2"
louvre_cleaned_2.txt,"The Wayback Machine"" Note Archived",ORG,55885,55919,"ting Mona Lisa with LEDs Archived 8 March 2014 at the Wayback Machine"" Note Archived 29 August 2014 at the Wayback Machine. SBI / Aalb"
louvre_cleaned_2.txt,29 August 2014,DATE,55920,55934," March 2014 at the Wayback Machine"" Note Archived 29 August 2014 at the Wayback Machine. SBI / Aalborg University,"
louvre_cleaned_2.txt,The Wayback Machine,ORG,55938,55957," Wayback Machine"" Note Archived 29 August 2014 at the Wayback Machine. SBI / Aalborg University, June 2013. - ^ ""Nippon"
louvre_cleaned_2.txt,Sbi / Aalborg University,ORG,55959,55983,"e Archived 29 August 2014 at the Wayback Machine. SBI / Aalborg University, June 2013. - ^ ""Nippon Television Network Corpor"
louvre_cleaned_2.txt,June 2013,DATE,55985,55994,"at the Wayback Machine. SBI / Aalborg University, June 2013. - ^ ""Nippon Television Network Corporation"". Ntv"
louvre_cleaned_2.txt,Nippon Television Network Corporation,ORG,56001,56038,"achine. SBI / Aalborg University, June 2013. - ^ ""Nippon Television Network Corporation"". Ntv.co.jp. 6 April 2005. Archived from the orig"
louvre_cleaned_2.txt,8 October 2010,DATE,56096,56110,"o.jp. 6 April 2005. Archived from the original on 8 October 2010. Retrieved 21 November 2010. - ^ ""Mona Lisa fans "
louvre_cleaned_2.txt,21 November 2010,DATE,56122,56138,"ed from the original on 8 October 2010. Retrieved 21 November 2010. - ^ ""Mona Lisa fans decry brief encounter with t"
louvre_cleaned_2.txt,13 August 2019,DATE,56223,56237,"ncounter with their idol in Paris"". The Guardian. 13 August 2019. ISSN 1756-3224. Retrieved 24 August 2020. - ^ Sa"
louvre_cleaned_2.txt,24 August 2020,DATE,56265,56279,"ardian. 13 August 2019. ISSN 1756-3224. Retrieved 24 August 2020. - ^ Samuel, Henry (7 October 2019). ""Will new Mo"
louvre_cleaned_2.txt,Samuel,PERSON,56285,56291,"19. ISSN 1756-3224. Retrieved 24 August 2020. - ^ Samuel, Henry (7 October 2019). ""Will new Mona Lisa queu"
louvre_cleaned_2.txt,7 October 2019,DATE,56300,56314,"224. Retrieved 24 August 2020. - ^ Samuel, Henry (7 October 2019). ""Will new Mona Lisa queuing system in restored "
louvre_cleaned_2.txt,12 October 2019,DATE,56492,56507,"d from the original on 10 January 2022. Retrieved 12 October 2019. - ^ ""Leonardo da Vinci's Unexamined Life as a Pa"
louvre_cleaned_2.txt,Unexamined Life,ORG,56534,56549,"trieved 12 October 2019. - ^ ""Leonardo da Vinci's Unexamined Life as a Painter"". The Atlantic. 1 December 2019. Ret"
louvre_cleaned_2.txt,1 December 2019,DATE,56579,56594,"ci's Unexamined Life as a Painter"". The Atlantic. 1 December 2019. Retrieved 1 December 2019. - ^ ""Louvre exhibit h"
louvre_cleaned_2.txt,Моне Лизе,WORK_OF_ART,56747,56756,"1 December 2019. Retrieved 1 December 2019. - ^ """"Моне Лизе"" обещают свою комнату. В Лувре считают, что полот"
louvre_cleaned_2.txt,Лувре,GPE,56782,56787,"er 2019. - ^ """"Моне Лизе"" обещают свою комнату. В Лувре считают, что полотно ""плохо расположено"""" (in Rus"
louvre_cleaned_2.txt,Ru.Euronews.Com,ORG,56844,56859,"т, что полотно ""плохо расположено"""" (in Russian). ru.euronews.com. 25 April 2024. Retrieved 7 May 2024. - ^ Veltman"
louvre_cleaned_2.txt,25 April 2024,DATE,56861,56874,"лохо расположено"""" (in Russian). ru.euronews.com. 25 April 2024. Retrieved 7 May 2024. - ^ Veltman, Chloe (28 Apr"
louvre_cleaned_2.txt,7 May 2024,DATE,56886,56896,"ssian). ru.euronews.com. 25 April 2024. Retrieved 7 May 2024. - ^ Veltman, Chloe (28 April 2024). ""The Louvre "
louvre_cleaned_2.txt,"Veltman, Chloe",ORG,56902,56916,"ews.com. 25 April 2024. Retrieved 7 May 2024. - ^ Veltman, Chloe (28 April 2024). ""The Louvre Museum looks to reho"
louvre_cleaned_2.txt,28 April 2024,DATE,56918,56931,"l 2024. Retrieved 7 May 2024. - ^ Veltman, Chloe (28 April 2024). ""The Louvre Museum looks to rehouse the 'Mona L"
louvre_cleaned_2.txt,22 August 2024,DATE,57033,57047,"a' in its own room — underground"". NPR. Retrieved 22 August 2024. - ^ Zollner gives a date of c. 1504, most others"
louvre_cleaned_2.txt,C. 1504,DATE,57077,57084,"ieved 22 August 2024. - ^ Zollner gives a date of c. 1504, most others say c. 1506 - ^ Zöllner, Frank. Leon"
louvre_cleaned_2.txt,1506,DATE,57105,57109,"llner gives a date of c. 1504, most others say c. 1506 - ^ Zöllner, Frank. Leonardo Da Vinci, 1452–1519."
louvre_cleaned_2.txt,Farago,GPE,57211,57217,". 161. - ^ Clark, Kenneth (1999). ""Mona Lisa"". In Farago, Claire J. (ed.). Leonardo Da Vinci, Selected Sch"
louvre_cleaned_2.txt,Claire J. (Ed.,PERSON,57219,57233," ^ Clark, Kenneth (1999). ""Mona Lisa"". In Farago, Claire J. (ed.). Leonardo Da Vinci, Selected Scholarship: Leonar"
louvre_cleaned_2.txt,Selected Scholarship,GPE,57255,57275,""". In Farago, Claire J. (ed.). Leonardo Da Vinci, Selected Scholarship: Leonardo's projects, c. 1500–1519. Taylor & Fran"
louvre_cleaned_2.txt,C. 1500–1519,DATE,57298,57310,"Vinci, Selected Scholarship: Leonardo's projects, c. 1500–1519. Taylor & Francis. p. 214. ISBN 978-0-8153-2935-0"
louvre_cleaned_2.txt,Taylor & Francis,ORG,57312,57328,"d Scholarship: Leonardo's projects, c. 1500–1519. Taylor & Francis. p. 214. ISBN 978-0-8153-2935-0. - ^ a b ""The myt"
